4.647128,1.676987,0.553241,9.118948,2.631746,2.102864,1.9559,1.484501,692.162339,10.639583,2901.570462,7.264362,25.870585,7.452586,11.508609,257.304407,96.531259,58.060528,13809.56248,13598.6248,5.440001,157.234536,177.136127,1399.023156,0.402079,1.793109,4.82231,42.325499,16.048813,93.575279,1.905471,8.028696,0.567302,91.895345,60.434305,3.612613,5.365769,3.758779,36.080607,5.519911,2.102864,10.315532,158.901139,9.466172,1.601775,47.61287,45.88661,9.275631,1.742165,5.41204,0.746801,1.473626,3.160328,1/24/08
4.621406,1.664963,0.551507,9.081079,2.623809,2.089517,1.956001,1.474013,687.942773,10.580055,2885.015979,7.266057,25.894242,7.452469,11.457135,257.946689,95.677932,57.670971,13710.44911,13688.41763,5.426154,157.446637,176.373507,1389.160737,0.400288,1.785159,4.756124,41.528969,15.954972,93.183375,1.90436,8.041796,0.564823,91.583849,59.805383,3.617906,5.3379,3.780829,35.944716,5.496093,2.089517,10.502824,158.433749,9.477894,1.612134,47.384113,46.168046,9.216924,1.741747,5.384972,0.741182,1.467455,3.147092,1/25/08
4.635925,1.664197,0.551483,9.122273,2.617849,2.087917,1.955648,1.477648,691.634386,10.581875,2907.906513,7.263898,25.883596,7.444065,11.45454,257.896976,95.673352,57.806029,13710.07497,13763.8463,5.420389,156.55306,176.770493,1388.745433,0.40049,1.789566,4.755865,41.520562,15.947781,93.964847,1.904664,8.041491,0.564782,89.820757,59.786675,3.618011,5.336933,3.789962,35.855377,5.501548,2.087917,10.502355,158.431022,9.477692,1.611012,47.374521,46.272781,9.255835,1.742396,5.383882,0.740878,1.467158,3.146473,1/26/08
4.635925,1.664197,0.551483,9.122566,2.622104,2.09026,1.955648,1.477648,691.634386,10.581875,2908.053228,7.264191,25.883596,7.444065,11.45454,257.896976,95.807597,57.806029,13710.07497,13763.8463,5.429951,156.55306,176.770493,1388.745433,0.40049,1.789712,4.755865,41.520562,15.947781,93.968515,1.904664,8.041491,0.564804,89.820757,59.815285,3.618011,5.336199,3.789962,35.855377,5.501548,2.09026,10.502355,158.431022,9.477692,1.611012,47.374521,46.341532,9.255835,1.742396,5.383882,0.740878,1.467158,3.146473,1/27/08
4.660104,1.673753,0.555857,9.153755,2.637877,2.100943,1.955341,1.48588,687.740689,10.644895,2915.133116,7.257641,25.89936,7.451577,11.549014,259.108797,95.674363,58.199131,13709.33722,13750.37676,5.415163,157.724,177.883756,1404.850146,0.403847,1.798479,4.792723,42.455046,16.083186,93.917277,1.908482,8.086065,0.569198,92.364314,60.343462,3.620573,5.381766,3.75717,36.189951,5.53889,2.100943,10.641337,159.725926,9.467925,1.609422,47.804668,46.579602,9.244566,1.753191,5.431465,0.744748,1.479012,3.171896,1/28/08
4.653109,1.659976,0.554898,9.137947,2.62056,2.100586,1.955003,1.473386,685.872394,10.624747,2894.100954,7.228071,26.049787,7.452092,11.524691,257.887874,95.830766,58.000146,13811.39398,13668.72068,5.388894,158.115318,177.544234,1394.156661,0.403415,1.795524,4.780104,42.377907,16.006682,93.762965,1.896995,8.027592,0.568277,92.301148,59.580089,3.623891,5.37131,3.728832,36.161083,5.536609,2.100586,10.613071,159.559464,9.446252,1.615578,47.67293,46.43406,9.229377,1.734249,5.422748,0.743612,1.476582,3.170665,1/29/08
4.66532,1.662661,0.555377,9.147921,2.628289,2.098334,1.956047,1.468839,688.056986,10.628891,2877.866704,7.215833,26.003239,7.453172,11.532841,258.152294,95.79054,58.163356,13731.23925,13653.23819,5.375857,158.549426,177.691713,1396.188095,0.403534,1.791165,4.781819,42.279513,16.014801,93.859546,1.892081,8.052358,0.569076,92.470129,59.613033,3.614938,5.376806,3.714482,36.185081,5.53471,2.098334,10.808053,159.41194,9.420878,1.615482,47.596397,46.512572,9.320739,1.735259,5.427742,0.743589,1.478103,3.169934,1/30/08
4.68396,1.65559,0.55764,9.183325,2.609481,2.101975,1.955622,1.487027,688.489683,10.657939,2871.180034,7.227095,26.023144,7.452733,11.568945,258.309777,96.311474,58.373242,13698.87908,13700.0544,5.366373,158.387222,178.395343,1400.418537,0.405155,1.794673,4.799823,41.848747,16.05421,94.222187,1.882186,8.036158,0.57112,92.901593,60.094464,3.604393,5.397596,3.716611,36.297057,5.558008,2.101975,11.062508,160.021918,9.461242,1.608895,47.710554,46.590837,9.37522,1.735381,5.446784,0.745854,1.483814,3.182196,1/31/08
4.683402,1.643771,0.557673,9.423243,2.590417,2.099143,1.955884,1.476171,695.691617,10.666133,2876.317317,7.234431,25.868871,7.453596,11.578261,257.204108,95.971195,58.090621,13699.52194,13710.39638,5.311514,157.876229,178.381342,1402.220534,0.405711,1.79974,4.804489,41.878408,16.057146,94.293314,1.868969,8.028898,0.571585,93.120216,59.841656,3.58703,5.403586,3.668977,36.302193,5.566958,2.099143,11.007374,159.884338,9.433525,1.607402,47.669354,46.179993,9.389059,1.731998,5.449619,0.754339,1.484934,3.184575,2/1/08
4.683054,1.638266,0.559997,9.396296,2.5904,2.092209,1.955175,1.470747,688.632326,10.629749,2888.589631,7.232684,25.775995,7.451849,11.538672,256.23571,95.950395,58.247058,13639.98254,13773.61283,5.286074,157.352256,179.017233,1402.119143,0.404398,1.799495,4.804845,41.879703,16.002821,95.22675,1.861945,8.000355,0.571577,90.597723,59.880576,3.58767,5.384576,3.656409,36.138142,5.548395,2.092209,10.967599,160.467336,9.401327,1.604747,47.506086,46.423576,9.33671,1.732162,5.431191,0.7518,1.479848,3.173686,2/2/08
4.706139,1.638266,0.558058,9.363665,2.581447,2.092209,1.948442,1.470747,688.632326,10.629749,2878.600656,7.200275,25.775995,7.451849,11.538672,256.23571,95.61669,58.247058,13639.98254,13725.81373,5.298138,157.640826,178.395697,1406.795463,0.404398,1.79328,4.804845,41.734678,16.002821,94.896744,1.861945,8.000355,0.569601,90.597723,60.087015,3.58767,5.38465,3.656409,36.244441,5.548395,2.092209,10.967599,159.335252,9.401327,1.604747,47.506086,46.380375,9.33671,1.732162,5.431191,0.7518,1.479848,3.173686,2/3/08
4.687723,1.631918,0.559151,9.329728,2.592021,2.099413,1.956963,1.474374,692.60542,10.675162,2846.709943,7.233847,25.662864,7.457243,11.577712,257.016464,96.20184,58.077679,13644.47979,13751.18228,5.3137,158.440782,178.470669,1399.989773,0.405248,1.798859,4.794719,42.302882,16.016752,94.247175,1.866232,8.01304,0.571293,93.134019,59.851248,3.570431,5.400256,3.63217,36.344679,5.560289,2.099413,11.057367,159.826882,9.393081,1.616683,47.54213,46.045836,9.277039,1.726632,5.449713,0.75016,1.484207,3.183035,2/4/08
4.631555,1.627651,0.551266,9.320962,2.578981,2.077844,1.956173,1.470614,693.662504,10.518401,2821.206511,7.267166,25.73068,7.45458,11.417243,259.099988,96.156836,57.683205,13490.49574,13565.80152,5.291273,156.587383,176.283997,1381.594847,0.400357,1.772221,4.724843,41.731006,15.847304,92.966587,1.865484,8.047741,0.563451,91.722153,59.147246,3.588208,5.326913,3.653615,36.07397,5.482353,2.077844,11.116366,157.838232,9.42989,1.611511,46.841984,45.611522,9.150987,1.729038,5.376104,0.745909,1.464041,3.143735,2/5/08
4.640485,1.631002,0.550542,9.320058,2.569035,2.072042,1.955494,1.468638,693.942544,10.524942,2824.082632,7.257562,25.562075,7.451721,11.421208,262.986056,96.686442,57.799288,13519.94264,13561.15989,5.320226,156.27864,176.27007,1378.745977,0.400305,1.774385,4.73126,41.721465,15.837556,92.964877,1.864608,8.068697,0.563689,91.647264,59.511576,3.596886,5.325493,3.668108,36.076228,5.481705,2.072042,11.1701,157.813392,9.410504,1.607265,46.841115,45.301984,9.150818,1.731893,5.375566,0.746858,1.464014,3.139578,2/6/08
4.592355,1.621028,0.545588,9.227583,2.553345,2.053229,1.955963,1.465898,689.48224,10.420502,2803.150415,7.273057,25.764231,7.452592,11.305819,263.774999,97.709371,57.150063,13520.53687,13556.2905,5.261632,154.816646,174.405241,1365.152859,0.396712,1.760303,4.683812,41.449666,15.646446,92.037255,1.834791,8.054972,0.557778,91.037165,58.66846,3.607581,5.272313,3.672622,35.921269,5.427951,2.053229,11.19368,156.329988,9.441548,1.602054,46.373732,45.536222,9.05951,1.742674,5.322159,0.74638,1.449406,3.108395,2/7/08
4.596073,1.6218,0.546076,9.35009,2.561613,2.05584,1.955072,1.449042,683.492865,10.42584,2793.140798,7.281361,25.691149,7.452926,11.312795,265.797028,98.484485,57.443565,13409.74111,13563.99059,5.293332,155.67129,174.503189,1365.717646,0.396553,1.760288,4.686825,41.330798,15.602734,92.089533,1.840432,8.030969,0.558351,91.016364,58.734269,3.6169,5.275242,3.67343,35.894556,5.432244,2.05584,11.314134,156.421686,9.417053,1.601251,46.400073,45.528283,9.134864,1.760388,5.324805,0.744928,1.450229,3.110161,2/8/08
4.587481,1.62279,0.546222,9.3949,2.559139,2.056715,1.956941,1.450237,691.433723,10.433924,2790.976112,7.282312,25.708937,7.458857,11.320349,266.014571,98.201173,57.396993,13399.9942,13563.47778,5.297779,155.857255,174.360723,1363.589528,0.396772,1.75558,4.68682,41.394073,15.611859,92.57249,1.84193,8.036601,0.558834,91.00804,58.891824,3.617029,5.278931,3.676022,35.964032,5.442197,2.056715,11.325574,156.517575,9.424578,1.603561,46.432822,45.51389,9.110275,1.767771,5.328999,0.74545,1.451252,3.112211,2/9/08
4.587481,1.62279,0.545851,9.395263,2.564697,2.056947,1.956941,1.449583,685.466961,10.433344,2791.048675,7.28253,25.708937,7.458857,11.320349,266.014571,98.569065,57.431855,13399.9942,13563.47778,5.289815,155.7934,174.36798,1363.589528,0.396714,1.75558,4.68682,41.395524,15.611859,92.238702,1.840623,8.040011,0.558581,91.00804,58.919978,3.617029,5.277741,3.676022,35.964032,5.437669,2.056947,11.302717,156.504513,9.42944,1.603561,46.429339,45.509858,9.110275,1.767771,5.328651,0.74545,1.451252,3.112211,2/10/08
4.595555,1.606545,0.545413,9.352517,2.553915,2.057996,1.95556,1.452819,680.207306,10.430087,2786.094318,7.269239,25.648012,7.453053,11.30966,264.408198,99.318969,57.433282,13398.22054,13627.35149,5.242873,154.688174,174.607419,1371.539533,0.396725,1.761795,4.703728,41.333834,15.624372,92.096298,1.8404,8.014246,0.558234,91.15358,58.884956,3.615937,5.275334,3.649924,35.827983,5.438605,2.057996,11.30053,156.40417,9.429289,1.598786,46.403481,46.113033,9.065321,1.774983,5.326067,0.744299,1.450335,3.110244,2/11/08
4.612025,1.610785,0.548767,9.409266,2.547284,2.06572,1.955473,1.453993,679.28246,10.491302,2772.727374,7.264411,25.560727,7.454118,11.379238,263.003759,98.242771,57.728065,13465.25362,13712.60424,5.27239,156.770601,175.678545,1379.891428,0.399325,1.768615,4.727808,41.586533,15.684714,92.662591,1.837278,7.996057,0.561637,91.801632,58.881305,3.60769,5.308193,3.62455,35.91368,5.465888,2.06572,11.254222,157.67233,9.390348,1.606896,46.503487,46.875002,9.134926,1.763035,5.359114,0.743787,1.459253,3.129515,2/12/08
4.595649,1.630475,0.546896,9.39444,2.544604,2.0678,1.955209,1.456744,681.042657,10.486556,2767.441495,7.272881,25.521696,7.454914,11.36415,262.359326,98.211756,57.767336,13492.81858,13652.90563,5.258305,157.589057,175.267353,1377.845787,0.398922,1.78374,4.717632,41.522549,15.660991,92.515154,1.861476,7.981394,0.560788,91.568148,59.586315,3.598944,5.299702,3.639377,35.942502,5.456555,2.0678,11.249786,157.137353,9.346972,1.613448,46.107513,46.828139,9.120392,1.755821,5.350721,0.742773,1.456932,3.128469,2/13/08
4.618438,1.620992,0.550236,9.4548,2.557298,2.075381,1.955758,1.458734,679.598082,10.522573,2780.307038,7.257601,25.295191,7.454763,11.416732,261.921793,97.71456,57.984661,13481.2931,13739.57627,5.258019,158.026945,175.882804,1383.652544,0.400396,1.79159,4.734644,41.715583,15.72989,93.524142,1.854175,7.939476,0.563387,91.993839,59.87284,3.589678,5.324299,3.64653,36.036397,5.481846,2.075381,11.235596,157.926416,9.341145,1.60821,46.370164,46.794981,9.148886,1.753299,5.375455,0.742603,1.463705,3.143013,2/14/08
4.627547,1.618259,0.552111,9.499183,2.570649,2.072143,1.955605,1.46965,682.008429,10.533861,2796.704099,7.258626,25.195304,7.455337,11.446178,263.531686,98.342582,58.215758,13468.56359,13753.44536,5.27554,158.000394,176.260359,1386.651954,0.401458,1.793023,4.727228,41.080883,15.799334,93.709396,1.860589,7.907005,0.564724,92.367536,59.681607,3.574024,5.339155,3.645987,36.090102,5.501463,2.072143,11.249795,158.308712,9.307013,1.601244,46.535924,46.444092,9.253072,1.761733,5.388747,0.748169,1.467316,3.146806,2/15/08
4.627901,1.618301,0.552307,9.510106,2.568292,2.075824,1.955172,1.470195,681.770221,10.537672,2786.707179,7.261512,25.204398,7.452772,11.449939,263.551896,98.376561,58.214859,13467.49453,13770.16455,5.276921,157.9183,176.40583,1386.285907,0.401603,1.789232,4.726907,41.099711,15.801805,93.82697,1.861377,7.908905,0.564923,92.756806,59.71421,3.573987,5.341495,3.647306,36.088601,5.505159,2.075824,11.254569,158.380671,9.32024,1.604797,46.574779,46.211487,9.291892,1.762884,5.390667,0.748367,1.467847,3.147944,2/16/08
4.631644,1.618301,0.552307,9.50651,2.571668,2.075824,1.95642,1.470195,681.770221,10.537672,2785.679686,7.258796,25.204398,7.443671,11.449939,263.551896,98.376561,58.214859,13467.49453,13770.16455,5.278377,158.123798,176.339777,1387.137258,0.401603,1.788498,4.726907,41.079895,15.801805,93.791742,1.861377,7.890411,0.56471,92.756806,59.692193,3.573987,5.33966,3.647306,36.08995,5.505159,2.075824,11.254569,158.373332,9.293966,1.605017,46.574779,46.228367,9.291892,1.762884,5.390667,0.748484,1.467847,3.147944,2/17/08
4.620474,1.603659,0.551573,9.480617,2.542807,2.067142,1.955898,1.475338,680.796407,10.495367,2780.748663,7.284641,25.267037,7.455053,11.423366,262.848933,98.13783,58.244125,13467.11308,13736.54686,5.272931,158.446282,175.984699,1384.903914,0.401035,1.78482,4.716886,40.989861,15.720423,93.597788,1.842914,7.898789,0.563744,92.276621,59.498647,3.575399,5.328023,3.634983,36.014833,5.485333,2.067142,11.138404,157.888252,9.317698,1.616182,46.486911,46.149921,9.155159,1.748349,5.379141,0.750852,1.464708,3.145168,2/18/08
4.648502,1.602044,0.554427,9.507809,2.554403,2.08297,1.955707,1.497914,686.141939,10.540154,2780.242126,7.282152,25.342538,7.454085,11.501366,264.881986,98.0184,58.833225,13492.86974,13829.71448,5.330038,158.495308,177.218344,1391.213398,0.403106,1.796765,4.751263,42.013203,15.840494,94.233403,1.844317,7.861688,0.567222,92.429046,59.850387,3.578752,5.362211,3.637022,36.162307,5.52063,2.08297,11.303483,158.964692,9.303746,1.611229,46.67888,46.663806,9.214159,1.762564,5.414544,0.755589,1.474147,3.165488,2/19/08
